,file,model_name,class,BBOX_x1,BBOX_y1,BBOX_x2,BBOX_y2,BBOX_h,BBOX_w,year,make,model,type
5308,05309.jpg,Chevrolet Avalanche Crew Cab 2012,65,5,35,266,169,135,262,2012,Chevrolet,Avalanche,Cab
5309,05310.jpg,Bentley Continental Supersports Conv. Convertible 2012,39,163,162,563,375,214,401,2012,Bentley,Continental,Convertible
5310,05311.jpg,Jaguar XK XKR 2012,144,39,57,838,528,472,800,2012,Jaguar,XK,XKR
5311,05312.jpg,Bugatti Veyron 16.4 Convertible 2009,45,154,125,324,286,162,171,2009,Bugatti,Veyron,Convertible
5312,05313.jpg,Ford GT Coupe 2006,112,201,241,965,594,354,765,2006,Ford,GT,Coupe
5313,05314.jpg,BMW X6 SUV 2012,33,72,83,718,457,375,647,2012,BMW,X6,SUV
5314,05315.jpg,Audi A5 Coupe 2012,13,21,96,380,275,180,360,2012,Audi,A5,Coupe
5315,05316.jpg,Maybach Landaulet Convertible 2012,158,27,42,589,301,260,563,2012,Maybach,Landaulet,Convertible
5316,05317.jpg,Chevrolet TrailBlazer SS 2009,68,35,64,487,306,243,453,2009,Chevrolet,TrailBlazer,SS
5317,05318.jpg,GMC Savana Van 2012,119,79,57,552,381,325,474,2012,GMC,Savana,Van
5318,05319.jpg,GMC Terrain SUV 2012,118,19,105,448,272,168,430,2012,GMC,Terrain,SUV
5319,05320.jpg,Suzuki SX4 Sedan 2012,184,28,56,605,288,233,578,2012,Suzuki,SX4,Sedan
5320,05321.jpg,Mercedes-Benz SL-Class Coupe 2009,163,124,392,1137,760,369,1014,2009,Mercedes-Benz,SL-Class,Coupe
5321,05322.jpg,Toyota Corolla Sedan 2012,188,59,43,253,171,129,195,2012,Toyota,Corolla,Sedan
5322,05323.jpg,Ford Fiesta Sedan 2012,117,304,266,971,667,402,668,2012,Ford,Fiesta,Sedan
5323,05324.jpg,Acura TL Type-S 2008,4,23,94,402,269,176,380,2008,Acura,TL,Type-S
5324,05325.jpg,Nissan NV Passenger Van 2012,169,518,452,1332,1004,553,815,2012,Nissan,NV,Van
5325,05326.jpg,Audi 100 Sedan 1994,17,6,9,217,110,102,212,1994,Audi,100,Sedan
5326,05327.jpg,Tesla Model S Sedan 2012,185,43,197,973,686,490,931,2012,Tesla,Model,Sedan
5327,05328.jpg,Chevrolet Sonic Sedan 2012,63,80,295,944,717,423,865,2012,Chevrolet,Sonic,Sedan
5328,05329.jpg,Bentley Continental Supersports Conv. Convertible 2012,39,56,109,859,356,248,804,2012,Bentley,Continental,Convertible
5329,05330.jpg,BMW ActiveHybrid 5 Sedan 2012,26,133,105,603,471,367,471,2012,BMW,ActiveHybrid,Sedan
5330,05331.jpg,Nissan NV Passenger Van 2012,169,13,1,612,450,450,600,2012,Nissan,NV,Van
5331,05332.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,54,14,20,273,174,155,260,2012,Chevrolet,Silverado,Cab
5332,05333.jpg,Acura TL Sedan 2012,3,189,174,800,542,369,612,2012,Acura,TL,Sedan
5333,05334.jpg,Chevrolet Express Van 2007,71,118,15,601,450,436,484,2007,Chevrolet,Express,Van
5334,05335.jpg,Chrysler PT Cruiser Convertible 2008,81,17,41,484,265,225,468,2008,Chrysler,PT,Convertible
5335,05336.jpg,Rolls-Royce Ghost Sedan 2012,176,93,231,1833,1341,1111,1741,2012,Rolls-Royce,Ghost,Sedan
5336,05337.jpg,BMW Z4 Convertible 2012,38,51,135,1247,736,602,1197,2012,BMW,Z4,Convertible
5337,05338.jpg,Chevrolet Impala Sedan 2007,61,33,118,455,322,205,423,2007,Chevrolet,Impala,Sedan
5338,05339.jpg,Honda Odyssey Minivan 2012,126,123,291,929,587,297,807,2012,Honda,Odyssey,Minivan
5339,05340.jpg,Chevrolet Camaro Convertible 2012,59,129,379,1973,985,607,1845,2012,Chevrolet,Camaro,Convertible
5340,05341.jpg,Bentley Arnage Sedan 2009,40,6,30,318,140,111,313,2009,Bentley,Arnage,Sedan
5341,05342.jpg,Dodge Sprinter Cargo Van 2009,88,10,1,102,85,85,93,2009,Dodge,Sprinter,Van
5342,05343.jpg,Honda Odyssey Minivan 2007,127,16,101,1409,696,596,1394,2007,Honda,Odyssey,Minivan
5343,05344.jpg,BMW 3 Series Sedan 2012,29,50,328,777,725,398,728,2012,BMW,3,Sedan
5344,05345.jpg,Ferrari California Convertible 2012,102,28,65,345,245,181,318,2012,Ferrari,California,Convertible
5345,05346.jpg,Bentley Continental Supersports Conv. Convertible 2012,39,2,56,199,138,83,198,2012,Bentley,Continental,Convertible
5346,05347.jpg,Acura TL Sedan 2012,3,108,201,706,429,229,599,2012,Acura,TL,Sedan
5347,05348.jpg,Dodge Dakota Club Cab 2007,91,23,99,373,221,123,351,2007,Dodge,Dakota,Cab
5348,05349.jpg,Acura ZDX Hatchback 2012,7,189,198,756,468,271,568,2012,Acura,ZDX,Hatchback
5349,05350.jpg,Ram C/V Cargo Van Minivan 2012,174,19,22,235,162,141,217,2012,Ram,C/V,Minivan
5350,05351.jpg,Bugatti Veyron 16.4 Convertible 2009,45,132,20,774,505,486,643,2009,Bugatti,Veyron,Convertible
5351,05352.jpg,Hyundai Tucson SUV 2012,132,59,54,590,385,332,532,2012,Hyundai,Tucson,SUV
5352,05353.jpg,Audi A5 Coupe 2012,13,86,137,586,334,198,501,2012,Audi,A5,Coupe
5353,05354.jpg,Plymouth Neon Coupe 1999,172,19,1,639,480,480,621,1999,Plymouth,Neon,Coupe
5354,05355.jpg,Nissan NV Passenger Van 2012,169,33,74,531,283,210,499,2012,Nissan,NV,Van
5355,05356.jpg,Hyundai Elantra Touring Hatchback 2012,139,48,214,1233,724,511,1186,2012,Hyundai,Elantra,Hatchback
5356,05357.jpg,GMC Savana Van 2012,119,29,93,630,480,388,602,2012,GMC,Savana,Van
5357,05358.jpg,GMC Yukon Hybrid SUV 2012,120,125,129,499,348,220,375,2012,GMC,Yukon,SUV
5358,05359.jpg,Audi TT Hatchback 2011,19,49,59,239,142,84,191,2011,Audi,TT,Hatchback
5359,05360.jpg,Ferrari 458 Italia Convertible 2012,103,36,111,505,326,216,470,2012,Ferrari,458,Convertible
5360,05361.jpg,Toyota Corolla Sedan 2012,188,40,38,392,254,217,353,2012,Toyota,Corolla,Sedan
5361,05362.jpg,Ford Fiesta Sedan 2012,117,11,3,292,115,113,282,2012,Ford,Fiesta,Sedan
5362,05363.jpg,Ford E-Series Wagon Van 2012,116,137,149,624,579,431,488,2012,Ford,E-Series,Van
5363,05364.jpg,Plymouth Neon Coupe 1999,172,148,105,687,498,394,540,1999,Plymouth,Neon,Coupe
5364,05365.jpg,Land Rover Range Rover SUV 2012,154,56,68,587,387,320,532,2012,Land,Rover,SUV
5365,05366.jpg,Aston Martin Virage Convertible 2012,10,313,188,657,401,214,345,2012,Aston,Martin,Convertible
5366,05367.jpg,Volvo C30 Hatchback 2012,193,75,93,539,400,308,465,2012,Volvo,C30,Hatchback
5367,05368.jpg,Chevrolet Avalanche Crew Cab 2012,65,147,11,590,218,208,444,2012,Chevrolet,Avalanche,Cab
5368,05369.jpg,Ford F-150 Regular Cab 2012,113,27,42,457,342,301,431,2012,Ford,F-150,Cab
5369,05370.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,54,11,50,616,339,290,606,2012,Chevrolet,Silverado,Cab
5370,05371.jpg,Mercedes-Benz C-Class Sedan 2012,162,161,104,798,415,312,638,2012,Mercedes-Benz,C-Class,Sedan
5371,05372.jpg,Honda Odyssey Minivan 2007,127,8,66,361,227,162,354,2007,Honda,Odyssey,Minivan
5372,05373.jpg,Aston Martin V8 Vantage Convertible 2012,8,6,30,359,242,213,354,2012,Aston,Martin,Convertible
5373,05374.jpg,Buick Regal GS 2012,47,162,128,351,244,117,190,2012,Buick,Regal,GS
5374,05375.jpg,GMC Yukon Hybrid SUV 2012,120,13,128,495,359,232,483,2012,GMC,Yukon,SUV
5375,05376.jpg,Volvo 240 Sedan 1993,194,36,172,772,514,343,737,1993,Volvo,240,Sedan
5376,05377.jpg,Ford Focus Sedan 2007,115,31,4,388,258,255,358,2007,Ford,Focus,Sedan
5377,05378.jpg,Chevrolet Malibu Sedan 2007,73,11,123,640,413,291,630,2007,Chevrolet,Malibu,Sedan
5378,05379.jpg,BMW M5 Sedan 2010,35,75,11,945,378,368,871,2010,BMW,M5,Sedan
5379,05380.jpg,Cadillac Escalade EXT Crew Cab 2007,53,41,47,274,195,149,234,2007,Cadillac,Escalade,Cab
5380,05381.jpg,HUMMER H2 SUT Crew Cab 2009,125,10,62,680,415,354,671,2009,HUMMER,H2,Cab
5381,05382.jpg,Aston Martin V8 Vantage Coupe 2012,9,30,217,759,522,306,730,2012,Aston,Martin,Coupe
5382,05383.jpg,GMC Savana Van 2012,119,23,54,429,284,231,407,2012,GMC,Savana,Van
5383,05384.jpg,Dodge Magnum Wagon 2008,92,64,20,344,251,232,281,2008,Dodge,Magnum,Wagon
5384,05385.jpg,Volkswagen Beetle Hatchback 2012,192,92,270,418,410,141,327,2012,Volkswagen,Beetle,Hatchback
5385,05386.jpg,Acura ZDX Hatchback 2012,7,19,59,334,258,200,316,2012,Acura,ZDX,Hatchback
5386,05387.jpg,Toyota Camry Sedan 2012,187,348,467,1626,963,497,1279,2012,Toyota,Camry,Sedan
5387,05388.jpg,Nissan Juke Hatchback 2012,170,339,496,1418,1021,526,1080,2012,Nissan,Juke,Hatchback
5388,05389.jpg,Nissan 240SX Coupe 1998,171,45,25,578,447,423,534,1998,Nissan,240SX,Coupe
5389,05390.jpg,Ford F-150 Regular Cab 2012,113,92,70,342,314,245,251,2012,Ford,F-150,Cab
5390,05391.jpg,Honda Odyssey Minivan 2007,127,93,138,907,536,399,815,2007,Honda,Odyssey,Minivan
5391,05392.jpg,Audi TT Hatchback 2011,19,4,21,236,160,140,233,2011,Audi,TT,Hatchback
5392,05393.jpg,Rolls-Royce Phantom Sedan 2012,177,9,61,274,155,95,266,2012,Rolls-Royce,Phantom,Sedan
5393,05394.jpg,smart fortwo Convertible 2012,196,14,45,194,176,132,181,2012,smart,fortwo,Convertible
5394,05395.jpg,BMW 3 Series Sedan 2012,29,74,130,564,444,315,491,2012,BMW,3,Sedan
5395,05396.jpg,Buick Enclave SUV 2012,50,26,91,615,411,321,590,2012,Buick,Enclave,SUV
5396,05397.jpg,Lamborghini Aventador Coupe 2012,151,115,142,641,386,245,527,2012,Lamborghini,Aventador,Coupe
5397,05398.jpg,Ferrari 458 Italia Coupe 2012,104,41,157,607,404,248,567,2012,Ferrari,458,Coupe
5398,05399.jpg,Mercedes-Benz Sprinter Van 2012,166,68,102,463,430,329,396,2012,Mercedes-Benz,Sprinter,Van
5399,05400.jpg,Hyundai Santa Fe SUV 2012,131,14,37,244,165,129,231,2012,Hyundai,Santa,SUV
5400,05401.jpg,Ford E-Series Wagon Van 2012,116,18,44,250,138,95,233,2012,Ford,E-Series,Van
5401,05402.jpg,BMW X3 SUV 2012,37,21,45,241,157,113,221,2012,BMW,X3,SUV
5402,05403.jpg,Dodge Challenger SRT8 2011,93,271,185,630,347,163,360,2011,Dodge,Challenger,SRT8
5403,05404.jpg,BMW 1 Series Coupe 2012,28,36,26,413,313,288,378,2012,BMW,1,Coupe
5404,05405.jpg,Acura TL Type-S 2008,4,66,277,932,564,288,867,2008,Acura,TL,Type-S
5405,05406.jpg,Honda Accord Sedan 2012,129,3,25,295,214,190,293,2012,Honda,Accord,Sedan
5406,05407.jpg,Lincoln Town Car Sedan 2011,156,145,87,524,375,289,380,2011,Lincoln,Town,Sedan
5407,05408.jpg,Audi TT Hatchback 2011,19,73,94,286,175,82,214,2011,Audi,TT,Hatchback
5408,05409.jpg,Maybach Landaulet Convertible 2012,158,125,58,268,172,115,144,2012,Maybach,Landaulet,Convertible
5409,05410.jpg,Toyota Corolla Sedan 2012,188,34,88,396,274,187,363,2012,Toyota,Corolla,Sedan
5410,05411.jpg,Honda Accord Coupe 2012,128,205,162,646,516,355,442,2012,Honda,Accord,Coupe
5411,05412.jpg,Dodge Caliber Wagon 2012,83,57,114,378,253,140,322,2012,Dodge,Caliber,Wagon
5412,05413.jpg,Audi S4 Sedan 2012,23,177,434,2613,1549,1116,2437,2012,Audi,S4,Sedan
5413,05414.jpg,Nissan Leaf Hatchback 2012,168,185,123,503,359,237,319,2012,Nissan,Leaf,Hatchback
5414,05415.jpg,Ford GT Coupe 2006,112,35,89,763,429,341,729,2006,Ford,GT,Coupe
5415,05416.jpg,Chevrolet Silverado 1500 Regular Cab 2012,75,80,200,595,447,248,516,2012,Chevrolet,Silverado,Cab
5416,05417.jpg,Toyota 4Runner SUV 2012,189,47,45,269,175,131,223,2012,Toyota,4Runner,SUV
5417,05418.jpg,Ram C/V Cargo Van Minivan 2012,174,51,15,217,164,150,167,2012,Ram,C/V,Minivan
5418,05419.jpg,FIAT 500 Abarth 2012,99,186,90,556,280,191,371,2012,FIAT,500,Abarth
5419,05420.jpg,Tesla Model S Sedan 2012,185,143,135,548,280,146,406,2012,Tesla,Model,Sedan
5420,05421.jpg,Cadillac CTS-V Sedan 2012,51,43,166,961,606,441,919,2012,Cadillac,CTS-V,Sedan
5421,05422.jpg,Suzuki SX4 Sedan 2012,184,63,103,582,423,321,520,2012,Suzuki,SX4,Sedan
5422,05423.jpg,Ferrari FF Coupe 2012,101,73,388,1217,734,347,1145,2012,Ferrari,FF,Coupe
5423,05424.jpg,Fisker Karma Sedan 2012,105,17,17,280,155,139,264,2012,Fisker,Karma,Sedan
5424,05425.jpg,Audi TT RS Coupe 2012,25,53,180,1119,725,546,1067,2012,Audi,TT,Coupe
5425,05426.jpg,Audi S5 Coupe 2012,22,83,148,562,363,216,480,2012,Audi,S5,Coupe
5426,05427.jpg,FIAT 500 Convertible 2012,100,54,126,576,420,295,523,2012,FIAT,500,Convertible
5427,05428.jpg,Ford Focus Sedan 2007,115,24,79,724,369,291,701,2007,Ford,Focus,Sedan
5428,05429.jpg,Audi S4 Sedan 2007,24,16,26,460,258,233,445,2007,Audi,S4,Sedan
5429,05430.jpg,Mercedes-Benz SL-Class Coupe 2009,163,37,121,287,192,72,251,2009,Mercedes-Benz,SL-Class,Coupe
5430,05431.jpg,Dodge Charger Sedan 2012,96,313,423,1201,901,479,889,2012,Dodge,Charger,Sedan
5431,05432.jpg,Chevrolet Avalanche Crew Cab 2012,65,93,135,913,679,545,821,2012,Chevrolet,Avalanche,Cab
5432,05433.jpg,Ford Expedition EL SUV 2009,109,5,18,295,178,161,291,2009,Ford,Expedition,SUV
5433,05434.jpg,Acura TL Sedan 2012,3,54,107,543,344,238,490,2012,Acura,TL,Sedan
5434,05435.jpg,Audi TT Hatchback 2011,19,3,39,281,149,111,279,2011,Audi,TT,Hatchback
5435,05436.jpg,Chevrolet Corvette Convertible 2012,55,72,43,725,483,441,654,2012,Chevrolet,Corvette,Convertible
5436,05437.jpg,Chevrolet Impala Sedan 2007,61,96,416,4252,2792,2377,4157,2007,Chevrolet,Impala,Sedan
5437,05438.jpg,Volvo C30 Hatchback 2012,193,15,142,461,296,155,447,2012,Volvo,C30,Hatchback
5438,05439.jpg,Chevrolet TrailBlazer SS 2009,68,47,172,773,459,288,727,2009,Chevrolet,TrailBlazer,SS
5439,05440.jpg,Spyker C8 Convertible 2009,179,292,148,1306,1060,913,1015,2009,Spyker,C8,Convertible
5440,05441.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,175,48,40,469,380,341,422,2012,Rolls-Royce,Phantom,Convertible
5441,05442.jpg,Bugatti Veyron 16.4 Convertible 2009,45,30,83,489,298,216,460,2009,Bugatti,Veyron,Convertible
5442,05443.jpg,BMW X6 SUV 2012,33,94,16,419,190,175,326,2012,BMW,X6,SUV
5443,05444.jpg,GMC Savana Van 2012,119,38,42,704,439,398,667,2012,GMC,Savana,Van
5444,05445.jpg,BMW 1 Series Coupe 2012,28,127,376,1516,964,589,1390,2012,BMW,1,Coupe
5445,05446.jpg,Chevrolet Traverse SUV 2012,58,6,129,630,452,324,625,2012,Chevrolet,Traverse,SUV
5446,05447.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,69,13,34,248,183,150,236,2012,Chevrolet,Silverado,Cab
5447,05448.jpg,Audi TT Hatchback 2011,19,15,33,273,173,141,259,2011,Audi,TT,Hatchback
5448,05449.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,101,243,924,571,329,824,2007,Chevrolet,Silverado,Cab
5449,05450.jpg,Dodge Charger Sedan 2012,96,427,517,1426,835,319,1000,2012,Dodge,Charger,Sedan
5450,05451.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,13,32,253,150,119,241,2007,Chevrolet,Silverado,Cab
5451,05452.jpg,Mercedes-Benz S-Class Sedan 2012,165,56,50,1229,660,611,1174,2012,Mercedes-Benz,S-Class,Sedan
5452,05453.jpg,Bentley Continental GT Coupe 2007,43,34,179,608,381,203,575,2007,Bentley,Continental,Coupe
5453,05454.jpg,Bentley Arnage Sedan 2009,40,8,8,269,177,170,262,2009,Bentley,Arnage,Sedan
5454,05455.jpg,Jeep Grand Cherokee SUV 2012,148,54,91,268,211,121,215,2012,Jeep,Grand,SUV
5455,05456.jpg,Daewoo Nubira Wagon 2002,82,11,23,370,234,212,360,2002,Daewoo,Nubira,Wagon
5456,05457.jpg,Ford Ranger SuperCab 2011,111,22,15,244,181,167,223,2011,Ford,Ranger,SuperCab
5457,05458.jpg,FIAT 500 Abarth 2012,99,52,28,752,429,402,701,2012,FIAT,500,Abarth
5458,05459.jpg,Tesla Model S Sedan 2012,185,2,7,581,293,287,580,2012,Tesla,Model,Sedan
5459,05460.jpg,Honda Accord Coupe 2012,128,90,108,579,378,271,490,2012,Honda,Accord,Coupe
5460,05461.jpg,Ferrari California Convertible 2012,102,141,184,424,350,167,284,2012,Ferrari,California,Convertible
5461,05462.jpg,McLaren MP4-12C Coupe 2012,160,134,180,576,315,136,443,2012,McLaren,MP4-12C,Coupe
5462,05463.jpg,BMW X5 SUV 2007,32,22,45,409,252,208,388,2007,BMW,X5,SUV
5463,05464.jpg,Audi 100 Sedan 1994,17,6,80,294,187,108,289,1994,Audi,100,Sedan
5464,05465.jpg,Ford F-150 Regular Cab 2012,113,36,33,230,181,149,195,2012,Ford,F-150,Cab
5465,05466.jpg,Hyundai Tucson SUV 2012,132,80,185,879,614,430,800,2012,Hyundai,Tucson,SUV
5466,05467.jpg,Nissan Leaf Hatchback 2012,168,68,398,634,603,206,567,2012,Nissan,Leaf,Hatchback
5467,05468.jpg,Buick Verano Sedan 2012,49,142,46,729,294,249,588,2012,Buick,Verano,Sedan
5468,05469.jpg,Mercedes-Benz SL-Class Coupe 2009,163,187,124,683,454,331,497,2009,Mercedes-Benz,SL-Class,Coupe
5469,05470.jpg,Chrysler Crossfire Convertible 2008,80,8,35,154,92,58,147,2008,Chrysler,Crossfire,Convertible
5470,05471.jpg,BMW M3 Coupe 2012,34,39,111,404,261,151,366,2012,BMW,M3,Coupe
5471,05472.jpg,Chevrolet Express Van 2007,71,15,30,436,322,293,422,2007,Chevrolet,Express,Van
5472,05473.jpg,Audi TT RS Coupe 2012,25,86,102,451,290,189,366,2012,Audi,TT,Coupe
5473,05474.jpg,Ford Focus Sedan 2007,115,150,116,361,241,126,212,2007,Ford,Focus,Sedan
5474,05475.jpg,Plymouth Neon Coupe 1999,172,30,69,763,374,306,734,1999,Plymouth,Neon,Coupe
5475,05476.jpg,Dodge Sprinter Cargo Van 2009,88,5,40,295,173,134,291,2009,Dodge,Sprinter,Van
5476,05477.jpg,BMW M3 Coupe 2012,34,24,30,193,121,92,170,2012,BMW,M3,Coupe
5477,05478.jpg,BMW M3 Coupe 2012,34,57,222,1248,900,679,1192,2012,BMW,M3,Coupe
5478,05479.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,38,83,461,327,245,424,2007,Chevrolet,Silverado,Cab
5479,05480.jpg,McLaren MP4-12C Coupe 2012,160,122,193,595,393,201,474,2012,McLaren,MP4-12C,Coupe
5480,05481.jpg,Mercedes-Benz SL-Class Coupe 2009,163,13,131,431,291,161,419,2009,Mercedes-Benz,SL-Class,Coupe
5481,05482.jpg,Audi S5 Convertible 2012,21,36,178,988,669,492,953,2012,Audi,S5,Convertible
5482,05483.jpg,Cadillac CTS-V Sedan 2012,51,132,127,1057,753,627,926,2012,Cadillac,CTS-V,Sedan
5483,05484.jpg,Toyota 4Runner SUV 2012,189,56,83,425,255,173,370,2012,Toyota,4Runner,SUV
5484,05485.jpg,Spyker C8 Coupe 2009,180,268,238,1009,604,367,742,2009,Spyker,C8,Coupe
5485,05486.jpg,Fisker Karma Sedan 2012,105,74,406,976,686,281,903,2012,Fisker,Karma,Sedan
5486,05487.jpg,Ford Fiesta Sedan 2012,117,28,101,277,195,95,250,2012,Ford,Fiesta,Sedan
5487,05488.jpg,Chrysler Town and Country Minivan 2012,78,60,63,587,417,355,528,2012,Chrysler,Town,Minivan
5488,05489.jpg,Daewoo Nubira Wagon 2002,82,23,177,510,390,214,488,2002,Daewoo,Nubira,Wagon
5489,05490.jpg,Ferrari California Convertible 2012,102,233,118,698,374,257,466,2012,Ferrari,California,Convertible
5490,05491.jpg,Ford F-450 Super Duty Crew Cab 2012,106,1,13,189,121,109,189,2012,Ford,F-450,Cab
5491,05492.jpg,Volkswagen Golf Hatchback 2012,190,33,21,185,103,83,153,2012,Volkswagen,Golf,Hatchback
5492,05493.jpg,Daewoo Nubira Wagon 2002,82,49,1,521,400,400,473,2002,Daewoo,Nubira,Wagon
5493,05494.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,175,71,165,1179,641,477,1109,2012,Rolls-Royce,Phantom,Convertible
5494,05495.jpg,Ford F-150 Regular Cab 2007,114,69,128,444,268,141,376,2007,Ford,F-150,Cab
5495,05496.jpg,Dodge Dakota Crew Cab 2010,90,17,80,618,409,330,602,2010,Dodge,Dakota,Cab
5496,05497.jpg,Dodge Challenger SRT8 2011,93,176,82,898,615,534,723,2011,Dodge,Challenger,SRT8
5497,05498.jpg,Volkswagen Beetle Hatchback 2012,192,39,77,588,396,320,550,2012,Volkswagen,Beetle,Hatchback
5498,05499.jpg,Chevrolet Corvette Convertible 2012,55,30,119,508,313,195,479,2012,Chevrolet,Corvette,Convertible
5499,05500.jpg,Dodge Caravan Minivan 1997,85,11,47,625,451,405,615,1997,Dodge,Caravan,Minivan
5500,05501.jpg,Hyundai Veloster Hatchback 2012,130,46,95,493,296,202,448,2012,Hyundai,Veloster,Hatchback
5501,05502.jpg,Spyker C8 Coupe 2009,180,25,33,628,414,382,604,2009,Spyker,C8,Coupe
5502,05503.jpg,Mercedes-Benz Sprinter Van 2012,166,1,46,799,511,466,799,2012,Mercedes-Benz,Sprinter,Van
5503,05504.jpg,Nissan Leaf Hatchback 2012,168,47,74,595,352,279,549,2012,Nissan,Leaf,Hatchback
5504,05505.jpg,MINI Cooper Roadster Convertible 2012,157,107,87,398,271,185,292,2012,MINI,Cooper,Convertible
5505,05506.jpg,Hyundai Tucson SUV 2012,132,91,119,591,456,338,501,2012,Hyundai,Tucson,SUV
5506,05507.jpg,Ford E-Series Wagon Van 2012,116,84,75,262,168,94,179,2012,Ford,E-Series,Van
5507,05508.jpg,FIAT 500 Abarth 2012,99,54,1,849,530,530,796,2012,FIAT,500,Abarth
5508,05509.jpg,Eagle Talon Hatchback 1998,98,30,191,609,380,190,580,1998,Eagle,Talon,Hatchback
5509,05510.jpg,Infiniti G Coupe IPL 2012,141,18,47,292,187,141,275,2012,Infiniti,G,IPL
5510,05511.jpg,Suzuki SX4 Sedan 2012,184,55,26,595,307,282,541,2012,Suzuki,SX4,Sedan
5511,05512.jpg,Ford F-450 Super Duty Crew Cab 2012,106,17,28,137,95,68,121,2012,Ford,F-450,Cab
5512,05513.jpg,Ferrari FF Coupe 2012,101,329,279,803,617,339,475,2012,Ferrari,FF,Coupe
5513,05514.jpg,BMW ActiveHybrid 5 Sedan 2012,26,79,76,490,380,305,412,2012,BMW,ActiveHybrid,Sedan
5514,05515.jpg,Hyundai Santa Fe SUV 2012,131,24,75,355,276,202,332,2012,Hyundai,Santa,SUV
5515,05516.jpg,Chrysler 300 SRT-8 2010,79,249,135,1043,655,521,795,2010,Chrysler,300,SRT-8
5516,05517.jpg,Audi S5 Convertible 2012,21,47,16,416,198,183,370,2012,Audi,S5,Convertible
5517,05518.jpg,Audi S5 Coupe 2012,22,350,521,1555,977,457,1206,2012,Audi,S5,Coupe
5518,05519.jpg,Volkswagen Golf Hatchback 2012,190,22,208,618,525,318,597,2012,Volkswagen,Golf,Hatchback
5519,05520.jpg,GMC Yukon Hybrid SUV 2012,120,77,61,484,362,302,408,2012,GMC,Yukon,SUV
5520,05521.jpg,Infiniti G Coupe IPL 2012,141,57,177,953,491,315,897,2012,Infiniti,G,IPL
5521,05522.jpg,Plymouth Neon Coupe 1999,172,29,21,564,423,403,536,1999,Plymouth,Neon,Coupe
5522,05523.jpg,Hyundai Elantra Sedan 2007,135,148,87,608,315,229,461,2007,Hyundai,Elantra,Sedan
5523,05524.jpg,Chrysler PT Cruiser Convertible 2008,81,57,118,441,316,199,385,2008,Chrysler,PT,Convertible
5524,05525.jpg,Chevrolet Cobalt SS 2010,66,37,143,988,613,471,952,2010,Chevrolet,Cobalt,SS
5525,05526.jpg,HUMMER H2 SUT Crew Cab 2009,125,7,145,631,475,331,625,2009,HUMMER,H2,Cab
5526,05527.jpg,Toyota Sequoia SUV 2012,186,81,141,537,331,191,457,2012,Toyota,Sequoia,SUV
5527,05528.jpg,Volkswagen Golf Hatchback 1991,191,54,159,572,418,260,519,1991,Volkswagen,Golf,Hatchback
5528,05529.jpg,Aston Martin Virage Coupe 2012,11,15,77,567,306,230,553,2012,Aston,Martin,Coupe
5529,05530.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,152,45,63,269,163,101,225,2012,Lamborghini,Gallardo,Superleggera
5530,05531.jpg,Dodge Caliber Wagon 2007,84,35,24,381,244,221,347,2007,Dodge,Caliber,Wagon
5531,05532.jpg,GMC Canyon Extended Cab 2012,122,179,381,1483,916,536,1305,2012,GMC,Canyon,Cab
5532,05533.jpg,Rolls-Royce Ghost Sedan 2012,176,217,374,1483,1101,728,1267,2012,Rolls-Royce,Ghost,Sedan
5533,05534.jpg,Aston Martin V8 Vantage Convertible 2012,8,17,46,247,156,111,231,2012,Aston,Martin,Convertible
5534,05535.jpg,BMW X6 SUV 2012,33,60,89,463,272,184,404,2012,BMW,X6,SUV
5535,05536.jpg,Dodge Caliber Wagon 2007,84,11,18,190,126,109,180,2007,Dodge,Caliber,Wagon
5536,05537.jpg,Rolls-Royce Ghost Sedan 2012,176,667,274,3686,2221,1948,3020,2012,Rolls-Royce,Ghost,Sedan
5537,05538.jpg,Suzuki Kizashi Sedan 2012,182,21,129,611,331,203,591,2012,Suzuki,Kizashi,Sedan
5538,05539.jpg,Bentley Continental Flying Spur Sedan 2007,44,28,59,566,367,309,539,2007,Bentley,Continental,Sedan
5539,05540.jpg,Buick Regal GS 2012,47,80,154,748,472,319,669,2012,Buick,Regal,GS
5540,05541.jpg,BMW 1 Series Coupe 2012,28,8,29,266,172,144,259,2012,BMW,1,Coupe
5541,05542.jpg,Bentley Continental Flying Spur Sedan 2007,44,34,86,597,280,195,564,2007,Bentley,Continental,Sedan
5542,05543.jpg,Chevrolet Avalanche Crew Cab 2012,65,9,18,250,173,156,242,2012,Chevrolet,Avalanche,Cab
5543,05544.jpg,Chrysler Aspen SUV 2009,76,66,71,223,144,74,158,2009,Chrysler,Aspen,SUV
5544,05545.jpg,Acura TL Sedan 2012,3,55,95,563,320,226,509,2012,Acura,TL,Sedan
